lat,lon,species,d18Oc,sigmaT
51.27,167.73,"N, pachyderma",2.39,25.94801902770996
68.2633,12.3417,"N, pachyderma",1.82,26.81056785583496
-47.025,7.959,"N, pachyderma",2.4,26.731550216674805
67.75,11.1838,"N, pachyderma",1.88,26.573869705200195
-47.749,7.997,"N, pachyderma",3.2,26.731550216674805
81.33,15.3,"N, pachyderma",3.12,27.239896774291992
79.98,7.52,"N, pachyderma",2.58,27.443952560424805
80.0,4.5,"N, pachyderma",3.19,27.218055725097656
-47.749,7.997,"N, pachyderma",2.51,26.731550216674805
-48.896,6.729,"N, pachyderma",2.88,26.80414581298828
71.64,-8.45,"N, pachyderma",2.95,27.63543701171875
77.26,9.09,"N, pachyderma",3.25,27.69835662841797
-57.95,144.58,"N, pachyderma",3.43,27.029586791992188
-54.19,144.78,"N, pachyderma",3.03,26.868982315063477
-50.162,5.766,"N, pachyderma",2.9,26.953981399536133
-49.02,128.77,"N, pachyderma",3.56,26.67914581298828
-50.162,5.766,"N, pachyderma",2.84,26.953981399536133
-50.162,5.766,"N, pachyderma",2.65,26.953981399536133
-52.94,109.92,"N, pachyderma",3.19,26.986570358276367
-41.717,13.047,"N, pachyderma",3.08,26.191347122192383
71.92,14.36,"N, pachyderma",2.66,27.30530548095703
51.0,148.3,"N, pachyderma",2.14,25.72957420349121
-41.717,13.047,"N, pachyderma",2.56,26.191347122192383
80.27,6.63,"N, pachyderma",3.18,27.29168701171875
72.18,8.58,"N, pachyderma",2.74,27.61982536315918
48.83,150.47,"N, pachyderma",2.21,25.921045303344727
50.11,153.2,"N, pachyderma",1.91,25.96333122253418
53.71,165.01,"N, pachyderma",2.33,25.9340763092041
-46.767,7.594,"N, pachyderma",2.32,26.665990829467773
-46.767,7.594,"N, pachyderma",2.09,26.665990829467773
-47.789,7.103,"N, pachyderma",1.7,26.731550216674805
37.117,-30.033,"N, pachyderma",0.67,25.8015079498291
40.8,-27.45,"N, pachyderma",1.19,26.035219192504883
66.6,-10.52,"N, pachyderma",3.70843883744,27.442842483520508
54.36,-148.47,"N, pachyderma",2.25,25.395774841308594
52.71,-36.09,"N, pachyderma",2.3,26.879501342773438
70.57,-12.72,"N, pachyderma",3.3,27.547929763793945
34.29,-120.04,"N, pachyderma",0.4,24.882041931152344
70.33,-10.63,"N, pachyderma",3.23,27.619985580444336
51.2,167.77,"N, pachyderma",2.16,25.94801902770996
53.4,-27.483,"N, pachyderma",1.29,26.84116554260254
65.51,-7.18,"N, pachyderma",3.1,27.49766731262207
56.93,169.88,"N, pachyderma",2.81,26.02153778076172
50.15,-27.033,"N, pachyderma",1.27,26.659278869628906
70.95,-5.53,"N, pachyderma",3.31,27.672887802124023
57.93,-29.1,"N, pachyderma",1.74,27.1096248626709
46.883,-25.25,"N, pachyderma",0.93,26.474998474121094
-48.319,7.757,"N, pachyderma",2.52,26.803380966186523
54.42,-149.43,"N, pachyderma",2.28,25.400970458984375
43.917,-24.967,"N, pachyderma",0.8,26.283395767211914
-48.319,7.757,"N, pachyderma",2.47,26.803380966186523
71.92,14.36,"N, pachyderma",2.6,27.30530548095703
54.29,-149.61,"N, pachyderma",2.49,25.400970458984375
42.25,-25.6669999999999,"N, pachyderma",0.89,26.19413185119629
-48.319,7.757,"N, pachyderma",2.22,26.803380966186523
52.28,-35.25,"N, pachyderma",3.05,26.87071990966797
70.36,-18.21,"N, pachyderma",3.35,27.008787155151367
62.2505,-30.2207,"N, pachyderma",3.24,27.310880661010742
65.35,-8.29,"N, pachyderma",3.0,27.492238998413086
71.32,-3.55,"N, pachyderma",3.23,27.687631607055664
33.748,-32.158,"N, pachyderma",1.57,25.56980323791504
72.25,-9.19,"N, pachyderma",3.5,27.531145095825195
68.0,0.23,"N, pachyderma",2.29,27.502824783325195
35.413,-29.418,"N, pachyderma",1.42,25.727645874023438
69.34,-3.61,"N, pachyderma",2.44,27.61415672302246
73.23,5.37,"N, pachyderma",3.32,27.72770881652832
69.96,-6.16,"N, pachyderma",2.79,27.660860061645508
38.913,-25.017,"N, pachyderma",0.95,25.979637145996094
70.0,-13.02,"N, pachyderma",3.4,27.499128341674805
68.43,-13.87,"N, pachyderma",3.49,27.617013931274414
62.63,1.19,"N, pachyderma",2.31,26.98192024230957
38.57,-25.035,"N, pachyderma",0.65,25.979637145996094
62.65,1.67,"N, pachyderma",2.92,26.98192024230957
70.07,-6.88,"N, pachyderma",2.9,27.676103591918945
-51.33,-3.324,"N, pachyderma",2.54,26.99968719482422
74.5,5.7,"N, pachyderma",3.47,27.755380630493164
53.058,-20.798,"N, pachyderma",0.95,26.842443466186523
-50.742,-3.212,"N, pachyderma",3.07,26.937883377075195
-54.68,76.63,"N, pachyderma",3.0773528798,27.137605667114258
79.41,6.88,"N, pachyderma",3.9,27.427919387817383
-50.742,-3.212,"N, pachyderma",3.22,26.937883377075195
-54.92,73.83,"N, pachyderma",3.15,27.089828491210938
-50.742,-3.212,"N, pachyderma",3.27,26.937883377075195
-48.567,-6.0,"N, pachyderma",2.74,26.830711364746094
68.45,-22.3,"N, pachyderma",3.41,27.142898559570312
-51.33,-3.324,"N, pachyderma",2.92,26.99968719482422
-55.02,73.28,"N, pachyderma",3.15,27.110151290893555
-51.33,-3.324,"N, pachyderma",2.8,26.99968719482422
74.38,-2.0,"N, pachyderma",3.67,27.7232608795166
-53.076,-4.997,"N, pachyderma",3.17,27.097938537597656
-53.996,-6.003,"N, pachyderma",3.18,27.082197189331055
40.407,-25.753,"N, pachyderma",1.13,26.0747127532959
-53.076,-4.997,"N, pachyderma",3.14,27.097938537597656
53.592,-27.12,"N, pachyderma",1.47,26.84116554260254
63.25,2.6,"N, pachyderma",1.83,26.959442138671875
64.57,-0.72,"N, pachyderma",2.58,27.335969924926758
65.1,-2.42,"N, pachyderma",2.4,27.430063247680664
61.14,-2.15,"N, pachyderma",2.56,27.250520706176758
-46.512,-15.333,"N, pachyderma",1.8762,26.667192459106445
-49.134,6.706,"N, pachyderma",2.61,26.878875732421875
65.45,-7.65,"N, pachyderma",3.07,27.49766731262207
67.868,-21.758,"N, pachyderma",3.41,27.192968368530273
68.3957,-21.3943,"N, pachyderma",3.42,27.137269973754883
68.5577,-21.2112,"N, pachyderma",3.51,27.137269973754883
68.775,-21.062,"N, pachyderma",3.56,27.137269973754883
65.8457,-4.0718,"N, pachyderma",2.83,27.46693229675293
78.0067,8.0667,"N, pachyderma",3.15,27.584226608276367
74.1757,-0.4788,"N, pachyderma",3.86,27.744565963745117
66.34,-0.36,"N, pachyderma",2.23,27.422025680541992
51.407,-25.761,"N, pachyderma",1.32,26.72418212890625
-49.134,6.706,"N, pachyderma",2.59,26.878875732421875
67.08,-7.32,"N, pachyderma",2.83,27.600446701049805
42.87,-25.26,"N, pachyderma",0.86,26.19413185119629
67.12,-8.3,"N, pachyderma",3.19,27.59710693359375
-53.076,-4.997,"N, pachyderma",3.12,27.097938537597656
67.47,-11.4,"N, pachyderma",3.32,27.531328201293945
44.14,-24.92,"N, pachyderma",0.9,26.353708267211914
69.14,-13.12,"N, pachyderma",3.55,27.57845115661621
66.34,-2.8,"N, pachyderma",2.38,27.46988868713379
45.4,-25.435,"N, pachyderma",0.96,26.4108829498291
65.52,-4.63,"N, pachyderma",2.55,27.46693229675293
48.3919999999999,-25.128,"N, pachyderma",0.97,26.580759048461914
65.57,-6.79,"N, pachyderma",2.73,27.49382781982422
-49.134,6.706,"N, pachyderma",2.65,26.878875732421875
50.543,-26.5469999999999,"N, pachyderma",0.98,26.6656494140625
65.27,-8.81,"N, pachyderma",3.09,27.492238998413086
67.28,-4.37,"N, pachyderma",2.59,27.555801391601562
66.8972,8.0423,"N, pachyderma",2.45,26.862220764160156
-54.45,-40.52,"N, pachyderma",3.0518757,27.072860717773438
-50.742,-3.212,"N, pachyderma",3.07,26.937883377075195
-55.165,-58.091,"N, pachyderma",1.76,26.874696731567383
-53.764,-58.887,"N, pachyderma",2.12,26.805862426757812
-53.764,-58.887,"N, pachyderma",1.64,26.805862426757812
-53.736,-58.904,"N, pachyderma",1.94,26.805862426757812
-53.736,-58.904,"N, pachyderma",1.63,26.805862426757812
-53.606,-58.977,"N, pachyderma",1.73,26.805862426757812
-45.503,1.251,"N, pachyderma",1.89,26.599538803100586
-53.606,-58.977,"N, pachyderma",1.49,26.805862426757812
78.9156666666667,6.76733333333333,"N, pachyderma",3.31,27.552526473999023
57.504167,-48.722333,"N, pachyderma",2.54,27.28026008605957
56.3303,170.6988,"N, pachyderma",2.69,26.033971786499023
49.375667,152.877933,"N, pachyderma",2.6,25.971445083618164
-44.15,-14.23,"N, pachyderma",1.94777411178662,26.541963577270508
-41.854,0.094,"N, pachyderma",2.4,26.279821395874023
62.27,-14.14,"N, pachyderma",3.09,27.191940307617188
-55.165,-58.091,"N, pachyderma",1.77,26.874696731567383
-55.165,-58.091,"N, pachyderma",2.32,26.874696731567383
-47.402,0.29,"N, pachyderma",1.99,26.72548484802246
-57.152,-53.989,"N, pachyderma",2.76,27.07926368713379
-57.152,-53.989,"N, pachyderma",2.92,27.07926368713379
-56.031,-56.943,"N, pachyderma",2.79,26.9600887298584
-57.152,-53.989,"N, pachyderma",2.81,27.07926368713379
-56.031,-56.943,"N, pachyderma",2.65,26.9600887298584
-52.064,-30.471,"N, pachyderma",2.7,27.078773498535156
-56.031,-56.943,"N, pachyderma",3.18,26.9600887298584
-45.769,-57.941,"N, pachyderma",1.66,26.320602416992188
-55.615,-57.635,"N, pachyderma",3.1,26.89380645751953
-49.999,0.059,"N, pachyderma",2.8,26.861717224121094
-49.999,0.059,"N, pachyderma",2.49,26.861717224121094
-55.258,-57.984,"N, pachyderma",2.85,26.89380645751953
-47.402,0.29,"N, pachyderma",1.86,26.72548484802246
-47.402,0.29,"N, pachyderma",1.9,26.72548484802246
-55.258,-57.984,"N, pachyderma",2.5,26.89380645751953
-44.68,80.39,"N, pachyderma",2.28010421771527,26.429922103881836
-53.996,-6.003,"N, pachyderma",2.96,27.082197189331055
-41.854,0.094,"N, pachyderma",2.67,26.279821395874023
-46.37,7.04,"N, pachyderma",4.01,26.665990829467773
72.2,-13.0,"N, pachyderma",3.41,27.323335647583008
66.97,7.64,"N, pachyderma",2.01,26.970056533813477
-51.07,67.73,"N, pachyderma",2.935384462,26.965085983276367
-49.129,-6.004,"N, pachyderma",2.79,26.904626846313477
-49.129,-6.004,"N, pachyderma",2.65,26.904626846313477
72.21,-13.0,"N, pachyderma",3.36,27.323335647583008
-53.22,-50.1,"N, pachyderma",1.42,26.926740646362305
-46.873,-5.718,"N, pachyderma",2.85,26.69329071044922
-53.996,-6.003,"N, pachyderma",3.06,27.082197189331055
-54.25,-40.48,"N, pachyderma",3.18913183333333,27.072860717773438
-53.996,-6.003,"N, pachyderma",3.05,27.082197189331055
-50.84,68.02,"N, pachyderma",2.68670876987,26.949478149414062
-51.01,-5.956,"N, pachyderma",2.96,27.005922317504883
-51.01,-5.956,"N, pachyderma",2.97,27.005922317504883
-48.38,64.59,"N, pachyderma",2.58143519812173,26.7504940032959
-48.39,-56.93,"N, pachyderma",3.48,26.553071975708008
-48.6,72.67,"N, pachyderma",2.97911462279999,26.809125900268555
-48.89,65.96,"N, pachyderma",2.75364585,26.76072883605957
-48.694,-2.848,"N, pachyderma",2.72,26.79819679260254
-48.95,71.13,"N, pachyderma",2.93795590704791,26.84486961364746
-48.694,-2.848,"N, pachyderma",2.88,26.79819679260254
-53.329,-59.096,"N, pachyderma",1.65,26.738143920898438
70.42,-18.95,"N, pachyderma",3.24,27.008787155151367
-48.96,65.93,"N, pachyderma",2.59283843333333,26.76072883605957
70.44,-16.08,"N, pachyderma",3.38,27.25844383239746
71.73,-15.58,"N, pachyderma",3.38,27.208471298217773
-48.062,-5.998,"N, pachyderma",3.19,26.830711364746094
-50.72,68.15,"N, pachyderma",2.71357508027,26.949478149414062
-51.01,-5.956,"N, pachyderma",3.54,27.005922317504883
-46.03,96.48,"N, pachyderma",1.80306877089859,26.629831314086914
66.9318,7.9178,"N, pachyderma",2.49,26.970056533813477
64.33,-6.08,"N, pachyderma",2.62,27.441856384277344
67.79,9.5767,"N, pachyderma",2.23,26.877016067504883
63.762,-28.659,"N, pachyderma",3.07,27.282379150390625
63.004,-29.905,"N, pachyderma",3.47,27.285497665405273
63.2498,-27.5965,"N, pachyderma",3.4,27.2860164642334
63.3993,-28.0635,"N, pachyderma",3.23,27.282379150390625
62.7887,-29.8863,"N, pachyderma",3.09,27.298734664916992
63.164,-28.8415,"N, pachyderma",3.3,27.282379150390625
64.8,-29.597,"N, pachyderma",2.3,27.21415901184082
63.737,-25.738,"N, pachyderma",2.12,27.317834854125977
62.0065,-2.1736,"N, pachyderma",2.5,27.3312931060791
62.7958,-2.449,"N, pachyderma",2.76,27.3312931060791
62.7666,-2.5057,"N, pachyderma",2.61,27.3312931060791
67.617,5.7653,"N, pachyderma",2.45,27.264406204223633
67.6785,7.0753,"N, pachyderma",2.37,27.113950729370117
67.578,7.2162,"N, pachyderma",2.3,27.113950729370117
62.0492,-2.5076,"N, pachyderma",2.35,27.3312931060791
67.3525,8.3065,"N, pachyderma",2.34,27.01011085510254
64.543,-28.203,"N, pachyderma",2.17,27.221649169921875
66.959,-25.2,"N, pachyderma",2.97,27.198287963867188
70.5707,-12.7238,"N, pachyderma",3.48,27.547929763793945
70.3332,-10.6315,"N, pachyderma",3.51,27.619985580444336
72.3517,-7.8067,"N, pachyderma",3.8,27.6240234375
65.7983,3.51,"N, pachyderma",2.62,27.14549446105957
53.5367,-20.29,"N, pachyderma",1.98,26.842443466186523
53.1783,-19.145,"N, pachyderma",1.65,26.841827392578125
67.7572,9.7735,"N, pachyderma",2.05,26.877016067504883
51.5683,-20.0,"N, pachyderma",1.49,26.751935958862305
70.035,-0.065,"N, pachyderma",2.46,27.621360778808594
72.3933,-7.6033,"N, pachyderma",3.53,27.6240234375
73.83,-9.2517,"N, pachyderma",3.64,27.42389678955078
73.86,-9.395,"N, pachyderma",3.35,27.42389678955078
72.9417,-13.4233,"N, pachyderma",3.37,27.237672805786133
66.673,-25.9525,"N, pachyderma",3.48,27.198287963867188
52.55,-20.3333,"N, pachyderma",1.36,26.7988338470459
69.9915,4.0007,"N, pachyderma",2.61,27.494659423828125
75.0567,-4.595,"N, pachyderma",3.88,27.5022029876709
67.8767,-18.7167,"N, pachyderma",3.49,27.363500595092773
63.25,2.6,"N, pachyderma",1.96,26.959442138671875
63.08,2.99,"N, pachyderma",2.09,26.959442138671875
62.78,3.9,"N, pachyderma",2.09,26.63471794128418
61.36,-3.21,"N, pachyderma",2.39,27.23741912841797
60.1,-7.14,"N, pachyderma",3.93,27.18836212158203
50.42,167.73,"N, pachyderma",2.29,25.946434020996094
-51.9,4.52,"N, pachyderma",2.8896,27.02911376953125
53.52,178.85,"N, pachyderma",2.02,26.081636428833008
81.79,4.93,"N, pachyderma",3.11,27.06160545349121
81.84,5.27,"N, pachyderma",2.68,27.11109733581543
63.05,-13.84,"N, pachyderma",3.85,27.262680053710938
63.35,-13.31,"N, pachyderma",4.05,27.262680053710938
64.0,-12.1,"N, pachyderma",3.91,27.3453426361084
64.94,-10.14,"N, pachyderma",3.0,27.483428955078125
60.4,-12.42,"N, pachyderma",3.1,27.153976440429688
63.76,1.39,"N, pachyderma",2.23,27.08819007873535
64.01,-0.73,"N, pachyderma",2.21,27.335969924926758
64.57,-0.72,"N, pachyderma",2.11,27.335969924926758
69.5333,-19.0,"N, pachyderma",3.53,27.170379638671875
68.9237,-20.2967,"N, pachyderma",3.54,27.14227867126465
65.033,-28.283,"N, pachyderma",2.3,27.09003257751465
63.06,0.79,"N, pachyderma",1.94,27.20906639099121
65.39,-4.74,"N, pachyderma",2.63,27.46693229675293
65.42,-3.23,"N, pachyderma",2.46,27.448686599731445
66.34,-0.36,"N, pachyderma",2.42,27.422025680541992
44.71,-34.02,"N, pachyderma",2.49,26.232995986938477
66.61,1.55,"N, pachyderma",2.0,27.35585594177246
66.61,2.66,"N, pachyderma",2.2,27.313858032226562
63.46,3.04,"N, pachyderma",2.06,26.834609985351562
62.47,4.46,"N, pachyderma",2.1,26.5744571685791
64.85,-7.71,"N, pachyderma",2.9,27.444211959838867
45.09,-39.44,"N, pachyderma",2.85,26.103918075561523
65.1,-2.42,"N, pachyderma",2.39,27.430063247680664
70.0077,-12.424,"N, pachyderma",3.69,27.547929763793945
70.3622,-18.2053,"N, pachyderma",3.46,27.008787155151367
64.694,-29.085,"N, pachyderma",2.53,27.21415901184082
70.4383,-16.0805,"N, pachyderma",3.59,27.25844383239746
75.8372,11.5273,"N, pachyderma",3.05,27.703611373901367
70.4995,12.8397,"N, pachyderma",2.38,27.23712158203125
70.0962,11.5713,"N, pachyderma",2.53,27.279478073120117
70.9912,16.4015,"N, pachyderma",2.38,27.003076553344727
71.0965,15.2812,"N, pachyderma",2.7,27.2526912689209
70.7752,13.8012,"N, pachyderma",2.56,27.199777603149414
66.7667,4.9167,"N, pachyderma",2.28,27.206750869750977
67.0847,2.9083,"N, pachyderma",2.26,27.39580535888672
67.833,1.502,"N, pachyderma",2.42,27.42392921447754
68.2405,1.0018,"N, pachyderma",2.59,27.48655891418457
51.05,167.97,"N, pachyderma",2.31,25.94801902770996
70.4195,-18.9487,"N, pachyderma",3.25,27.008787155151367
51.3,167.65,"N, pachyderma",2.61,25.94801902770996
68.7467,-0.005,"N, pachyderma",2.2,27.518041610717773
68.728,0.1562,"N, pachyderma",2.4,27.502824783325195
51.06,168.14,"N, pachyderma",2.17,25.9368953704834
70.0002,-2.9938,"N, pachyderma",2.65,27.642133712768555
70.305,-3.1217,"N, pachyderma",2.35,27.65390968322754
69.5,3.0017,"N, pachyderma",2.58,27.51751708984375
68.4205,4.0088,"N, pachyderma",2.37,27.411996841430664
70.2583,-3.3483,"N, pachyderma",2.74,27.65390968322754
69.9983,-0.0533,"N, pachyderma",2.55,27.56904411315918
68.7,-0.2383,"N, pachyderma",2.5,27.518041610717773
67.0017,7.7783,"N, pachyderma",2.37,27.113950729370117
67.6517,5.795,"N, pachyderma",2.29,27.264406204223633
67.73,5.9067,"N, pachyderma",2.39,27.264406204223633
65.5117,-0.1167,"N, pachyderma",2.72,27.376211166381836
66.5443,6.6922,"N, pachyderma",2.91,27.059221267700195
67.7582,9.7865,"N, pachyderma",2.33,26.877016067504883
78.8693,4.843,"N, pachyderma",2.84,27.519357681274414
78.9,-3.9867,"N, pachyderma",3.06,27.012388229370117
68.5005,0.8323,"N, pachyderma",2.43,27.502824783325195
66.9933,7.7517,"N, pachyderma",2.27,26.970056533813477
72.1332,11.45,"N, pachyderma",2.56,27.537630081176758
72.0178,9.3003,"N, pachyderma",2.5,27.594377517700195
72.227,14.4163,"N, pachyderma",2.41,27.43684196472168
73.1648,-0.8198,"N, pachyderma",3.79,27.74836540222168
72.035,-0.6267,"N, pachyderma",3.47,27.720245361328125
72.3797,-10.5923,"N, pachyderma",3.19,27.47074317932129
74.9957,13.951,"N, pachyderma",2.65,27.6140193939209
73.055,9.7433,"N, pachyderma",2.79,27.66047477722168
69.4967,-19.47,"N, pachyderma",3.49,27.05116081237793
69.4913,-17.1158,"N, pachyderma",3.48,27.284751892089844
72.1817,13.11,"N, pachyderma",2.55,27.473337173461914
69.3652,-8.6665,"N, pachyderma",3.43,27.665620803833008
69.3757,-6.51,"N, pachyderma",3.01,27.660860061645508
66.935,7.7383,"N, pachyderma",2.2,26.970056533813477
69.4092,-12.9202,"N, pachyderma",3.7,27.60257911682129
78.8683,1.3925,"N, pachyderma",3.03,27.407257080078125
72.2137,-12.9962,"N, pachyderma",3.42,27.323335647583008
66.8967,8.0483,"N, pachyderma",2.29,26.862220764160156
67.4968,8.3577,"N, pachyderma",2.34,27.01011085510254
68.1595,9.5903,"N, pachyderma",2.2,27.060941696166992
79.4145,6.8838,"N, pachyderma",2.9,27.427919387817383
79.0317,-1.6225,"N, pachyderma",3.37,26.99122428894043
69.3472,-4.4245,"N, pachyderma",2.5,27.63197135925293
68.3008,3.641,"N, pachyderma",2.36,27.44362449645996
2.205,-35.1819999999999,"T, sacculifer",-1.52,23.129737854003906
-8.532,-34.023,"T, sacculifer",-1.45,23.777734756469727
2.273,-33.007,"T, sacculifer",-1.49,23.135007858276367
-1.665,-12.4283333333333,"T, sacculifer",-1.01,23.611000061035156
8.572,-40.437,"T, sacculifer",-1.46,23.224950790405273
-40.618,25.615,"T, sacculifer",-1.2366,25.90178108215332
8.498,-39.992,"T, sacculifer",-1.39,23.215087890625
-8.784667,110.496666999999,"T, sacculifer",-2.27,21.71880340576172
-40.618,25.615,"T, sacculifer",-0.056,25.90178108215332
2.29,-31.29,"T, sacculifer",-1.58,23.11989402770996
-9.646,118.15,"T, sacculifer",-2.79,21.593141555786133
-1.163,-10.705,"T, sacculifer",-0.96,23.58101463317871
-8.195,-34.46,"T, sacculifer",-0.96,23.777734756469727
-1.05,-89.35,"T, sacculifer",-1.47,23.38298988342285
-1.42,-86.85,"T, sacculifer",-1.23,23.189178466796875
3.815,-41.622,"T, sacculifer",-1.7,23.172250747680664
-8.195,-34.26,"T, sacculifer",-1.28,23.777734756469727
2.867,-87.75,"T, sacculifer",-2.03,21.42689323425293
-9.6,121.15,"T, sacculifer",-2.61,21.413436889648438
-9.595,120.915833,"T, sacculifer",-2.62,21.413436889648438
-1.517,-85.817,"T, sacculifer",-1.23,23.190338134765625
-9.539333,118.3005,"T, sacculifer",-2.26,21.593141555786133
-1.76,-12.552,"T, sacculifer",-0.75,23.611000061035156
-1.217,-89.683,"T, sacculifer",-1.48,23.38298988342285
-35.61,16.355,"T, sacculifer",-0.43,25.556798934936523
5.432,-46.927,"T, sacculifer",-1.63,23.097074508666992
5.14,-46.58,"T, sacculifer",-1.53,23.097074508666992
4.238,-43.665,"T, sacculifer",-1.75,23.140344619750977
3.178,-46.343,"T, sacculifer",-1.53,23.19420051574707
5.33299999999999,-34.025,"T, sacculifer",-1.53,23.037553787231445
-0.467,-82.067,"T, sacculifer",-1.91,22.505773544311523
-3.623,-13.187,"T, sacculifer",-0.96,23.7441463470459
-3.82,-14.9,"T, sacculifer",-1.72,23.7491512298584
17.98,111.48,"T, sacculifer",-2.47,21.7469425201416
-3.558,-12.58,"T, sacculifer",-1.1,23.7318115234375
2.31,-30.648,"T, sacculifer",-1.32,23.09895133972168
-5.28299999999999,-10.203,"T, sacculifer",-1.22,23.7632999420166
-2.367,-84.65,"T, sacculifer",-1.29,23.532175064086914
-5.745,-11.035,"T, sacculifer",-1.34,23.771543502807617
-5.778,-10.743,"T, sacculifer",-1.23,23.7632999420166
-12.48,146.88,"T, sacculifer",-1.75,22.502670288085938
-5.842,-8.65,"T, sacculifer",-1.2,23.76518440246582
-20.119,8.97,"T, sacculifer",-0.44,25.311464309692383
-20.119,8.97,"T, sacculifer",-0.41,25.311464309692383
-20.119,8.97,"T, sacculifer",-0.49,25.311464309692383
-20.119,8.97,"T, sacculifer",-0.49,25.311464309692383
-34.753,17.365,"T, sacculifer",-0.83,25.686294555664062
-14.05,147.92,"T, sacculifer",-1.76,22.6503849029541
5.903,-48.043,"T, sacculifer",-1.57,22.994630813598633
-34.753,17.365,"T, sacculifer",-0.76,25.686294555664062
-34.753,17.365,"T, sacculifer",-0.62,25.686294555664062
-4.245,-36.345,"T, sacculifer",-1.50538461538461,23.54979705810547
-5.517,-106.767,"T, sacculifer",-1.22,23.478307723999023
-35.61,16.355,"T, sacculifer",-0.94,25.556798934936523
-2.173,-9.873,"T, sacculifer",-0.86,23.64606475830078
-34.753,17.365,"T, sacculifer",-0.05,25.686294555664062
-2.209,156.965,"T, sacculifer",-2.34,21.554763793945312
-41.135,13.481,"T, sacculifer",0.0,26.191347122192383
21.3243333333333,-74.146,"T, sacculifer",-1.53,23.631921768188477
-31.5133,-29.0983,"T, sacculifer",-0.59,25.277193069458008
21.245,-74.3496666666666,"T, sacculifer",-1.37,23.631921768188477
-31.6617,-29.6567,"T, sacculifer",-0.29,25.277193069458008
16.7581666666667,-71.487,"T, sacculifer",-1.37,22.927698135375977
-31.6617,-30.0333,"T, sacculifer",0.05,25.276647567749023
16.1,-70.5,"T, sacculifer",-1.42,22.883316040039062
-28.835,-31.0833,"T, sacculifer",-0.72,25.010366439819336
15.4,-68.2,"T, sacculifer",-1.25,22.935697555541992
-31.5883,-28.9033,"T, sacculifer",0.39,25.278120040893555
-6.9283,8.998,"T, sacculifer",-1.71,22.771142959594727
-2.175,-10.0667,"T, sacculifer",-1.09,23.663185119628906
14.1981666666667,-63.4238333333333,"T, sacculifer",-1.5,22.889320373535156
-1.1983,-11.7117,"T, sacculifer",-0.97,23.5970458984375
21.3243333333333,-74.146,"T, sacculifer",-1.48,23.631921768188477
-0.0783,-10.7783,"T, sacculifer",-1.16,23.42266273498535
15.9503333333333,-60.9166666666667,"T, sacculifer",-1.74,22.6630802154541
-4.3283,-10.2583,"T, sacculifer",-1.18,23.717870712280273
15.3541666666666,-59.2823333333333,"T, sacculifer",-1.22,22.6339111328125
-15.675,-9.4567,"T, sacculifer",0.04,25.13204002380371
15.5668333333333,-65.1348333333333,"T, sacculifer",-1.25,22.864999771118164
-2.24266666666666,156.997833333333,"T, sacculifer",-2.2,21.554763793945312
17.273,-71.6515,"T, sacculifer",-1.63,22.826692581176758
16.54,-72.2051666666667,"T, sacculifer",-1.58,22.97389793395996
17.5083333333333,-67.0433333333333,"T, sacculifer",-1.42,22.67083740234375
7.3433,-20.4717,"T, sacculifer",-1.39,22.797149658203125
16.755,-78.61,"T, sacculifer",-1.32,23.076929092407227
20.92,-19.7183,"T, sacculifer",-0.32,25.244705200195312
16.5883333333333,-78.615,"T, sacculifer",-1.61,23.076929092407227
16.9033333333333,-79.0583333333333,"T, sacculifer",-1.4,23.10872459411621
16.8933333333333,-79.1316666666667,"T, sacculifer",-1.42,23.10872459411621
16.9166666666667,-79.4216666666667,"T, sacculifer",-1.33,23.10872459411621
20.8383,-19.7367,"T, sacculifer",-0.41,25.244705200195312
-31.6667,-28.665,"T, sacculifer",0.65,25.278120040893555
16.9133333333333,-79.3883333333333,"T, sacculifer",-1.14,23.10872459411621
17.2616666666667,-79.23,"T, sacculifer",-1.25,23.110868453979492
17.9266666666666,-79.145,"T, sacculifer",-1.14,23.110868453979492
-24.5983,6.855,"T, sacculifer",-0.71,25.26500701904297
-24.4917,7.1133,"T, sacculifer",-0.66,25.27205467224121
-24.5117,7.2833,"T, sacculifer",0.06,25.27205467224121
13.8365833333333,-74.1504666666667,"T, sacculifer",-1.35,23.259963989257812
-24.0333,5.3067,"T, sacculifer",-0.84,25.260971069335938
15.3048333333333,-72.7843333333333,"T, sacculifer",-1.39,23.07805824279785
-32.7867,-27.75,"T, sacculifer",0.79,25.383676528930664
-26.5483,5.0167,"T, sacculifer",-0.44,25.31416130065918
-3.48,-7.5917,"T, sacculifer",-1.01,23.659860610961914
-15.5283,-10.7283,"T, sacculifer",-0.46,25.121980667114258
-15.53,-11.5783,"T, sacculifer",-0.26,25.10673713684082
6.13399999999999,-43.441,"T, sacculifer",-2.16,23.07323455810547
-29.1117,-45.2233,"T, sacculifer",-0.38,24.98283576965332
-29.135,-43.3767,"T, sacculifer",-0.01,25.14910888671875
-22.0933,-38.0217,"T, sacculifer",-0.99,24.67717170715332
-2.24266666666666,156.997833333333,"T, sacculifer",-2.12,21.554763793945312
-20.9583,-39.56,"T, sacculifer",-1.3,24.67888069152832
-2.18333333333333,157.0,"T, sacculifer",-1.92,21.568410873413086
-20.82,-39.8567,"T, sacculifer",-1.08,24.67888069152832
-0.997666666666667,157.848666666667,"T, sacculifer",-1.92,21.523488998413086
-27.911,-45.881,"T, sacculifer",-0.782308220863342,24.802690505981445
